"","life_expectancy","radio_television_per_cap","log_population","civil_war","year","country_name","international_war","urban_population_pct","oil_production_per_cap","inequality_gini","gdp_per_cap","inflation","region_name","education15","government_effectiveness","political_stability","polity","healthcare","womens_civ_lib","media_censorship","internet_access"
"4747",76.1,-1.59407283969259,15.4967185011415,-2,1994,NA,-2,75.2,1.3101171,21.5,13421.0400390625,1.55999994277954,NA,6.43800067901611,-0.37628555297852,-1.83834272623062,8,0.80783266845861,-1.0496175957411,0.53468008738462,-1
"4752",77.5,-1.53419635774954,15.52193754955,-2,1999,NA,-2,44.5864190411021,-0.2045372,30.75,16116.7001953125,0.82699990272522,NA,6.83699989318848,-0.165387347440691,-1.63842237749597,8,0.80783266845861,-1.0496175957411,0.53468008738462,-1
"4757",78.7,-1.40318471003413,15.5900899795461,-2,2004,NA,-2,97.9461870390368,-0.3919047,30.2849998474121,17549.58984375,1.56299996376038,NA,7.17199993133545,-1.10934567451477,-2.1888791769743,8,0.80783266845861,-1.0496175957411,0.53468008738462,-1
"4791",67.6,-1.64541372426136,12.2523257432815,-2,1989,NA,-2,59.9006084204534,-2,27.75,9796.98046875,190.309493811743,NA,6.70714950561523,-1.35311858905201,-1.15864203997646,5,0.72349946599215,-1.11777163355954,0.52486239549165,-2
"4796",67.8,-1.58698229016799,12.1865187878177,-2,1994,NA,-2,48.1342836125658,-2,34,9331.6796875,21.0499992370605,NA,6.66588020324707,-1.42747884988785,-1.3241725564003,4,0.72349946599215,-1.05926801859584,1.30861064368806,-1
"4801",68,-1.57037001771654,12.1250504972011,-2,1999,NA,-2,60.950347522034,-2,36.5,13496.8203125,3.73999977111816,NA,7.31412792205811,-1.36242525149865,-1.12258593782796,7,0.72349946599215,-1.04641908685517,1.30861064368806,-1
"4806",70.9,-1.31723520496351,12.1116465451672,-2,2004,NA,-2,86.4791401213701,-2,31.4249992370605,20434.830078125,2.42999982833862,NA,7.96691703796387,-0.85321187973023,-1.29121631383896,7,0.72349946599215,-1.04641908685517,1.30861064368806,-1
"4893",40.86,-1.81782120295598,14.6479455758979,-1,1974,NA,-2,2.80000000000001,-2,30.9860683250848,608.830017089844,-9.84276878576105,NA,-1.60199999809265,-3.73208776544648,-4.45470504344403,-9,-2.94935917434334,-1.8899883885877,-4.23445338165434,-2
"4898",40.87,-1.98759533701361,16.3684280980827,-1,1979,NA,-2,5.70000000000005,-2,30.4000015258789,630.719970703125,920.317120247985,NA,-1.4200000166893,-4.29108031333136,-4.34811227599752,-9,-2.94935917434334,-1.8899883885877,-4.23445338165434,-2
"4903",39.39,-1.94933856423788,14.0098635468406,-1,1984,NA,-2,10.2,-2,30.3785721915109,574.869995117188,55.1903280678298,NA,-1.06999999284744,-4.13604702625993,-3.57262456864849,-10,-2.94935917434334,-1.8899883885877,-4.23445338165434,-2
"4908",44.9,-2,13.4711232412667,-1,1989,NA,-2,11.7,-2,30.5571436200823,510.380004882812,942.764047465667,NA,-0.72699999809265,-4.05300358414588,-4.30010195882099,-7,-3.22164446479708,-1.6517269683297,-2.67612713251822,-2
"4913",48,-2,13.5409299540585,-2,1994,NA,-2,11.2,-2,38.4500007629395,185.203002392607,-21.1354570039989,NA,-0.41199994087219,-3.28224301338196,-3.09739768505096,-1,-2.93477208989674,-1.62469415755303,-2.28541760344003,-2
"4918",50.7,-2,13.8314663798087,-2,1999,NA,-2,28.7088805936841,-2,27.5,2563.50972092735,43.2330238638676,NA,-0.0959999561309799,-2.82916436471757,-3.19928935510269,-1,-2.93477208989674,-1.62469415755303,-2.28541760344003,-1
"4923",55.2,-1.91856756339539,12.9088652002769,-2,2004,NA,-2,9.04788928088215,-2,27.5,183.877674551117,-13.8347948926525,NA,0.22399997711182,-2.57403969764709,-3.7075662612915,-5,-2.93477208989674,-1.62469415755303,-3.21646728928767,-1
"5010",70.04,-1.63470814149291,13.3652242406074,-2,1974,NA,-2,36,-2,23.1000003814697,11356.400390625,12.2947292327881,NA,6.61399936676025,-1.25047700370121,-1.82446541166966,8,0.61928798082689,-1.03202503266027,-0.5269572004935,-2
"5015",72.03,-1.57415475775169,13.384173849756,-2,1979,NA,-2,44.6000000000004,-2,22.25,13132.0595703125,10.0340261459351,NA,7.2189998626709,-0.656966978445932,-0.933802352379944,8,0.61928798082689,-1.03202503266027,-0.10260286376227,-2
"5020",72.86,-1.52324432139671,13.4054963792572,-2,1984,NA,-2,55.6000000000004,-2,27.7999992370605,14817.4599609375,0.89974451065063,NA,7.76399993896484,-1.14996482765174,-1.13002975929545,8,0.61928798082689,-1.03202503266027,0.40100969658098,-2
"5025",73.4,-1.49851549420148,13.4259746836614,-2,1989,NA,-2,59.4,-2,20.7000007629395,15765.8896484375,2.29998302459717,NA,8.2749996185303,-0.764209806925208,-1.0010528903363,8,0.61928798082689,-1.03202503266027,0.98533462003094,-2
"5030",74.8,-1.39059708423329,13.4444760010354,-2,1994,NA,-2,58.4,-2,22.5,16494.669921875,-1.46424859762192,NA,8.6499996185303,-0.15517044067383,-0.66559386253357,8,0.61928798082689,-1.03202503266027,0.98533462003094,-1
"5035",76.1,-1.37182948866662,13.4614177094083,-2,1999,NA,-2,72.3809723300971,-2,26.1000003814697,20358.390625,0.66400003433228,NA,9.0050001144409,0.168900167671624,-0.723451570410423,8,0.61928798082689,-1.03202503266027,0.98533462003094,-1
"5040",77.2,-1.39468729163876,13.4762028340281,-2,2004,NA,-2,65.7010152865514,-2,24.9599990844727,23432.470703125,-0.72099995613098,NA,9.2799997329712,0.12985134124756,-0.50358819961548,8,0.61928798082689,-1.03202503266027,1.23340472403909,-1
"5127",59.5,-1.70770252581801,11.285032436882,-2,1974,NA,-2,46.3355291025025,-2,41.4999992370605,6964.23462422538,9.4324359893799,NA,5.77204942703247,-3.0657336314494,-1.98840488008201,7,-1.92062588219313,-1.27176780390378,-0.75460209127274,-2
"5132",60.92,-1.78502933420453,11.3733695359528,-2,1979,NA,-2,19,-2,43.2857137407576,9764.54885552825,9.1806669235229,NA,6.20234680175781,-1.59752463830109,-1.03543892163172,7,-1.92062588219313,-1.27176780390378,-0.75460209127274,-2
"5137",62.2,-1.79640870559875,11.4409683698096,-2,1984,NA,-2,34,-2,45.1428568703789,7445.89893647805,-0.20115756988525,NA,6.40236473083496,-1.68284675370725,-1.60611402385653,7,-1.92062588219313,-1.27176780390378,-0.75460209127274,-2
"5142",63.1,-1.70499347219816,11.5026776379485,-2,1989,NA,-2,38.5,-2,47,6776.23506255254,4.49734544754028,NA,6.17152404785156,-2.3903028788368,-1.11559020490815,3,-1.92062588219313,-1.21672387773747,-1.16250347646454,-2
"5147",62.3,-1.83395340762454,11.5547074542509,-2,1994,NA,-2,36,-2,47,7043.00185279101,1.05016183853149,NA,6.31332778930664,-2.14467634260654,-1.24695748090744,3,-1.92062588219313,-1.21672387773747,-1.16250347646454,-1
"5152",62.4,-1.66465765891882,11.6014890242495,-2,1999,NA,-2,58.6758449413336,-2,47,12097.8379366898,2.27267026901245,NA,6.71645450592041,-2.26675098108588,-1.54253867918492,3,-1.92062588219313,-1.21672387773747,-1.16250347646454,-1
"5157",62.8,-1.76547301990536,11.6331802011316,-2,2004,NA,-2,18.4879527664754,-2,47,3101.92443529163,0.49083638191223,NA,7.28062343597412,-2.13036252558231,-2.01498729083687,-5,-1.92062588219313,-1.27825483349138,-1.61237740525,-1
"5244",71.38,-1.72422196024432,15.7797129035255,-2,1974,NA,-2,47.6,4.4626434,31.9000005722046,13464.3896484375,7.62041473388672,NA,8.3859996795654,-0.0975916623724062,-0.470665802518213,6,0.58886562642211,-1.06147465813068,-0.32897324729007,-2
"5249",72.69,-1.66552836105777,15.8089103666108,-2,1979,NA,-2,56.3999999999996,16.838775,29.3999996185303,14837.91015625,11.3330001831055,NA,8.6879997253418,-0.433321799249861,-1.29319780790935,6,0.58963405731714,-1.06147465813068,-0.32897324729007,-2
"5254",73.95,-1.6076419738947,15.835223351388,-2,1984,NA,-2,70.3999999999996,8.522276,33.6399993896484,15831.0400390625,0.53900003433228,NA,8.67799949646,-1.23016205703871,-1.78120571696465,7,0.58963405731714,-1.06147465813068,0.56578887943503,-2
"5259",75.3,-1.56631466185878,15.8598000413496,-2,1989,NA,-1,74.8,9.472524,27.0749998092651,17722.140625,1.21700000762939,NA,8.7089996337891,-0.590833669562234,-1.28752728580471,7,0.58963405731714,-1.06147465813068,0.56578887943503,-2
"5264",76.4,-1.40641071616672,15.8796304556411,-2,1994,NA,-2,72.8,5.324784,27,18371.419921875,0.0840001106262198,NA,8.9040002822876,-0.58277404308319,-1.18392276763916,7,0.58963405731714,-1.0346066633855,0.56578887943503,-2
"5269",77.2,-1.45095419787696,15.9007899554581,-2,1999,NA,-2,95.6062769811203,2.967757,25.8500003814697,20646.029296875,-0.21899998188019,NA,9.1220006942749,-0.325771760417057,-1.35195092036714,7,1.99102858977381,-1.0346066633855,0.56578887943503,-2
"5274",78.7,-1.47363345924033,15.9324857709956,-2,2004,NA,-2,87.9959370172885,11.811083,27.2999992370605,21839.58984375,-0.0880000591278101,NA,9.4320001602173,-0.41451597213745,-1.43141400814056,7,1.99102858977381,-1.0346066633855,0.56578887943503,-2
"5351",48.23,-1.98615596633868,11.3386041190518,-2,1974,NA,-2,43.4638546460647,5944.0352,54.7000007629395,12337.9296875,18.1715641021729,NA,0.69818425178528,-2.42489891028512,-1.55853654233892,-11,-2.86835553111258,-1.4774277652286,-2.87430065268504,-2
"5356",52.24,-1.97774985769681,11.4674596059912,-2,1979,NA,-2,33.545237451383,6448.4348,56.5529408174402,6539.06005859375,6.70650196075439,NA,1.32293367385864,-2.82763650177584,-2.11790379649506,-11,-2.42212992813469,-1.4774277652286,-2.87430065268504,-2
"5361",56.04,-1.96965740801987,11.6273388020772,-2,1984,NA,-2,44.5706794857758,1931.5529,50.9941168392406,5354.22021484375,4.28535509109497,NA,1.93171739578247,-2.20302581133701,-2.20216274793425,-11,-2.42212992813469,-1.4774277652286,-2.87430065268504,-2
"5366",57.8,-1.95384917579231,11.7716642030064,-2,1989,NA,-2,37,3437.5243,45.4352928610406,4969.240234375,-13.6861124038696,NA,2.66496706008911,-1.79031419578359,-2.16002580866145,-6,-2.06729058319492,-1.25068518319662,-1.91174527552017,-2
"5371",57.6,-1.94579445816068,11.9204163702602,-2,1994,NA,-2,42,3332.4619,42.0999984741211,4856.2998046875,-1.31030660867691,NA,2.96080684661865,-2.33660906553268,-2.02534838020802,-6,-1.89645181175437,-1.25068518319662,-1.91174527552017,-2
"5376",57,-1.85512537791176,12.0477954000757,-2,1999,NA,-2,49.5162815509247,2525.8469,42.0999984741211,3817.8701171875,0.13762044906616,NA,3.62716579437256,-2.59552768495757,-1.46864262714335,-6,-1.89645181175437,-1.25068518319662,-1.63320756692415,-1
"5381",58.9,-1.80437311692205,12.1488428701783,-2,2004,NA,-2,71.4885847131361,5611.1091,42.0999984741211,3673.01000976562,-3.40940141677856,NA,4.47733163833618,-2.84814208745956,-1.81889280676842,-6,-1.89645181175437,-1.25068518319662,-1.13553454109223,-1
"5468",70.62,-1.62991278609578,15.8418227586905,-2,1974,NA,-2,67,71.319079,26.7999992370605,12112.9501953125,14.7130279541016,NA,8.2220001220703,-1.47962581294581,-1.79293258408519,8,0.80992583287211,-1.03625017965464,-0.22693438055651,-2
"5473",71.9,-1.59128506625461,15.8480958728424,-2,1979,NA,-2,73.6000000000004,962.89011,23.7999992370605,12745.4296875,10.1890001296997,NA,8.6949996948242,-0.392058713514361,-1.69374736798196,8,0.14244196120143,-1.02670756625434,-0.22693438055651,-2
"5478",72.78,-1.56639027594436,15.8562466847689,-2,1984,NA,-2,84.6000000000004,440.16501,28.3999996185303,14739.8203125,1.62599992752075,NA,9.1199998855591,-0.96138029143745,-1.36523128879706,8,0.14244196120143,-1.02670756625434,-0.22693438055651,-2
"5483",74,-1.5613461656209,15.8656330951632,-2,1989,NA,-1,88.4,339.61261,31.8499984741211,16153.2900390625,5.41300010681152,NA,9.5799999237061,-1.2399852579522,-1.85432574785706,8,0.14244196120143,-1.03190249739874,-0.22693438055651,-2
"5488",74.9,-1.48344287787579,15.8800734288402,-2,1994,NA,-2,87.4,449.52068,30.5499992370605,18042,0.44199991226196,NA,10.1800003051758,-0.12070286273956,-1.08269292116165,8,0.14244196120143,-1.03190249739874,-0.22693438055651,-1
"5493",76,-1.42501064931826,15.8953817511338,-2,1999,NA,-2,98,413.07887,32.2999992370605,21565.349609375,-0.817999958992,NA,10.7049999237061,-0.242256387506279,-1.00214846568285,8,1.00454221876488,-1.04254372719513,0.5337108165268,-1
"5498",77.2,-1.35796842009305,15.9193846364369,-2,2004,NA,-2,96.1265570512353,977.47881,32.3699989318848,24283.279296875,0.29999995231628,NA,10.9299993515015,-0.28098142147064,-1.35961997509003,8,1.00454221876488,-1.04254372719513,0.5337108165268,-1
"5515",69.2,-1.49894785167102,13.4310994343735,-2,1994,NA,-2,61.9368768448111,0.4350772,35.1300010681152,2630.830078125,37.3574981689453,NA,4.63100814819336,-2.67206990718842,-3.69196152687073,3,-1.31553269376696,-1.21097870099061,-1.11535783154951,-2
"5520",69.7,-1.85629375826568,13.3600623688617,-2,1999,NA,-2,42.879308905105,2.5419503,40.685001373291,3422.59008789062,2.64604425430298,NA,4.81278514862061,-2.84130503096838,-3.20979448483321,3,-1.31270763499745,-1.20528387350643,-1.14611471186315,-1
"5525",69.9,-1.86810702096081,13.2995802397487,-2,2004,NA,-2,56.1574115947163,3.519074,37.8549995422363,5181.10986328125,7.16640472412109,NA,5.52673149108887,-2.1811982691288,-2.93657529354096,5,-1.11043560239258,-1.19379373746403,-1.08787108240771,-1
"5610",50,-1.99643177076936,14.1291797942487,-2,1974,NA,-2,13,-2,46.7298843193804,1175.83996582031,53.4054374694824,NA,1.75600004196167,-3.3293994154735,-2.60242604633709,-9,-2.94870600596367,-1.52855624988844,-2.71076569666849,-2
"5615",51.6,-1.99381495831601,14.2509025849761,-2,1979,NA,-2,20,3.1162039,50.1722868474982,1139.9599609375,114.503997802734,NA,2.1729998588562,-3.61405001225767,-2.88375012303331,-9,-2.94870600596367,-1.36172541966453,-0.31451096656526,-2
"5620",53.75,-1.9874047953541,14.4100911123582,-2,1984,NA,-2,30,-2,35.418213974518,986.340026855469,22.5650005340576,NA,2.43800020217896,-2.98467521784624,-3.21401121218662,-9,-2.64622879211276,-1.54661767174988,-3.817766016616,-2
"5625",56.4,-1.97467979206141,14.5514150998298,-2,1989,NA,-2,33.1,-2,36.439998626709,1089.5400390625,16.0310001373291,NA,2.69299983978271,-2.88541044645139,-3.36742267168828,-8,-2.61878161666122,-1.43949010981598,-3.817766016616,-2
"5630",58.1,-1.90656375698364,14.6893342600297,-2,1994,NA,-2,31.6,1.8363847,30.9750003814697,1205.32995605469,42.3569984436035,NA,2.90799999237061,-2.11478149145842,-2.32355278730393,0,-2.08423237434995,-1.15532146221153,-0.8715453025621,-2
"5635",57.9,-1.9329203038071,14.8112024307022,-2,1999,NA,-2,38.2620529837669,1.083699,38.7000007629395,1382.4599609375,30.9059982299805,NA,3.12099981307983,-2.13418955404681,-2.25898677678237,4,-2.0802178056789,-1.09145719171587,0.45402938197789,-1
"5640",59.2,-1.81327785158711,14.9242740618756,-2,2004,NA,-2,40.0293183971869,4.3800797,38.7000007629395,1617.28002929688,8.1510000228882,NA,3.32599973678589,-1.89478525519371,-1.98357473127544,6,-1.55569246289646,-1.09145719171587,-0.0138642833086899,-1
"5727",38.47,-2,13.2774637701461,-2,1974,NA,-2,6.20000000000005,-2,42.5131417388379,554.039978027344,78.2373726973903,NA,-1.29091423749924,-3.89362684844753,-3.43124518093375,-11,-3.34204879728287,-1.69176204876066,-4.63850271684956,-2
"5732",41.66,-1.99850554622463,13.3800226291063,-2,1979,NA,-2,10,-2,47.7461293404289,548.47998046875,-20.0778782130002,NA,-1.42737060785294,-3.31680925293745,-3.21264135548774,-11,-3.33164673639638,-1.69176204876066,-4.63850271684956,-2
"5737",46.35,-1.99653568695535,13.5274376196264,-2,1984,NA,-2,15,-2,38.4675978092957,513.669982910156,-20.7106244544203,NA,-0.37795031070709,-3.6502694900702,-3.29713749301746,-9,-3.68656188857011,-1.59768901101611,-3.0237821126936,-2
"5742",50.3,-1.99305335794171,13.6672205316466,-2,1989,NA,-2,19.0999999999999,-2,56.5499992370605,514.340026855469,18.9564793135297,NA,-0.27847588062286,-3.34780786267128,-2.638328605347,-7,-3.64876373351072,-1.55570250440191,-1.55741110062927,-2
"5747",51.8,-1.98993851437485,13.8289396528115,-2,1994,NA,-2,22.5999999999999,-2,38.0000008477105,543.72998046875,-26.243747127641,NA,-0.62996411323547,-3.24432277679443,-3.23543190956116,-3,-3.76903712326319,-1.54247800322954,-1.66345726742346,-2
"5752",52.4,-1.90702747396195,13.9608533637006,-2,1999,NA,-2,37.8702900026132,-2,36.9999991522895,608.200012207031,-28.9798594734174,NA,0.0741202831268302,-2.92143091003118,-3.89537454124921,-3,-3.76903712326319,-1.50997243040521,-1.66345726742346,-1
"5757",54.4,-1.96530332508523,14.0574831728181,-2,2004,NA,-2,41.1211461384006,-2,36.5999984741211,614.650024414062,32.6952705383301,NA,0.49103474617004,-3.34146726131439,-3.89237487316132,-3,-3.76903712326319,-1.50997243040521,-1.66345726742346,-1
"5844",47.58,-2,11.2030091032259,-2,1974,NA,-2,-2,-2,52.0399741175469,1131.91003417969,15.0273303985596,NA,-1.89220138639212,-2.14927068883143,-2.38033728565049,6,-2.5237444599214,-1.26375426601838,-1.64701813519477,-2
"5849",52.59,-2,11.3755946784213,-2,1979,NA,-2,14.2780968620236,-2,35.7842339183959,995.260009765625,3.94422721862793,NA,-0.8170108795166,-2.94420072954738,-2.00655907892959,5,-1.55116320909144,-1.26375426601838,-1.64701813519477,-2
"5854",56.97,-2,11.5718818614915,-2,1984,NA,-2,3.07224465238427,-2,39.2580034917699,781.349975585938,54.560173034668,NA,-0.52218866348267,-3.3624909041207,-2.39247013519663,5,-1.55116320909144,-1.26303540900168,-1.64701813519477,-2
"5859",59.5,-1.99945094673767,11.7495383696168,-2,1989,NA,-2,17.5,-2,56.8193776864705,860.969970703125,6.64234352111816,NA,-0.5079380273819,-2.56519968895733,-2.43975967116385,6,-1.89817211375907,-1.25296511345371,-1.64701813519477,-2
"5864",60.8,-1.99614762233954,11.9459214368462,-2,1994,NA,-2,20,-2,57.6499977111816,839.059997558594,-0.90051126480103,NA,-0.00129461288451993,-2.61477822065353,-1.52831852436066,-8,-1.81316082994896,-1.3000907091136,-2.32928203085833,-2
"5869",61.9,-1.79321555996576,12.1130236472209,-2,1999,NA,-2,7.5958543718403,-2,45.0999984741211,914.710021972656,2.49259614944458,NA,1.26392078399658,-2.41077477164019,-1.64159901443433,-7,-1.81316082994896,-1.31237171804943,-2.32928203085833,-1
"5874",63.2,-1.90168385898615,12.2671484396076,-2,2004,NA,-2,6.13026427334834,-2,45.0999984741211,975.72998046875,0.0557880401611301,NA,1.52303266525269,-2.70607250928879,-2.01550311967731,-7,-1.81316082994896,-1.33926368048855,-2.32928203085833,-1
"5961",44.77,-2,11.5185124254671,-2,1974,NA,-2,1.88157891741962,-2,42.2464770989916,899.989990234375,140.794730658176,NA,-0.601260894510908,-3.33205533615298,-3.23123758113942,-9,-3.50959861347321,-1.76686343105239,-2.43765602890222,-2
"5966",46.13,-1.89473060906776,11.658479951794,-2,1979,NA,-2,12.6658456369823,-2,37.9533365698955,869.059997558594,371.80485316621,NA,-1.25626975297928,-4.16157043827803,-4.198600963183,-9,-4.30964782966623,-1.76686343105239,-2.43765602890222,-2
"5971",47.87,-2,11.7619540729127,-2,1984,NA,-2,-2,-2,45.0810795607703,822.119995117188,-25.0924331606861,NA,-0.74712669849396,-3.47357766085632,-4.47060439049465,-10,-4.30964782966623,-1.76686343105239,-2.43765602890222,-2
"5976",49.7,-1.99986768572141,11.8648044999782,-2,1989,NA,-2,20.8,-2,54.0999984741211,815.960021972656,55.5952835083008,NA,-0.41860795021057,-3.2422350507096,-3.30072689307502,-8,-4.30964782966623,-1.73131850923012,-2.30786636003367,-2
"5981",50.6,-1.9998598069567,11.9904840168248,-2,1994,NA,-2,18.8,-2,42.2999992370605,829.719970703125,48.7340545654297,NA,-0.18241107463837,-3.46562898159027,-3.72361969947815,3,-3.64548927571225,-1.64505862125716,-1.55434192867643,-2
"5986",50.7,-2,12.104629098202,-2,1999,NA,-2,18.3315683402353,-2,42.2999992370605,664.690002441406,1.34812259674072,NA,-0.71641409397125,-3.19858697884896,-2.71395978301923,3,-3.64548927571225,-1.60832321546532,-1.40903165905293,-1
"5991",51,-2,12.2255691000826,-2,2004,NA,-2,15.9068688974757,-2,42.2999992370605,603.789978027344,-0.0452628135681199,NA,0.0512509346008301,-3.13148427009582,-2.48478066921234,4,-3.4050464323816,-1.48443889761715,-1.61392785782,-1
"6078",41.28,-1.99774670193615,10.423297113583,-2,1974,NA,-2,1.38468193614779,-2,39.3363225444605,1449.71997070312,-25.9324038655422,NA,-0.11396145820618,-4.79494936522617,-3.68109466133474,-9,-4.37748505942226,-1.98105546762878,-4.48393191268356,-2
